cik,ticker,company_name,sic_code,industry,form,fiscal_year,fiscal_period,period_end_date,filed,revenue,net_income,total_assets
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2024,Q1,20240331,20250505,83083000000,8220000000,377918000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2024,Q2,20240630,20250804,93060000000,9240000000,460707000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2024,Q3,20240930,20251103,90016000000,8610000000,461916000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2025,Q1,20250331,20260504,83130000000,7713000000,451908000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2025,Q2,20250630,20250804,81506000000,7082000000,447597000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2025,Q3,20250930,20251103,85294000000,7548000000,454340000000
34088,XOM,EXXON MOBIL CORP,2911,Energy,10-Q,2026,Q1,20260331,20260504,85138000000,4183000000,464410000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2007,FY,20071231,20100513,220904000000,18688000000,
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2008,FY,20081231,20110224,273005000000,23931000000,161165000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2009,FY,20091231,20120223,171636000000,10483000000,164621000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2010,FY,20101231,20130222,204928000000,19024000000,184769000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2011,FY,20111231,20140221,253706000000,26895000000,209474000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2012,FY,20121231,20150220,241909000000,26179000000,232982000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2013,FY,20131231,20160225,228848000000,21423000000,253753000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2014,FY,20141231,20170223,211970000000,19241000000,266026000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2015,FY,20151231,20180222,138477000000,4587000000,264540000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2016,FY,20161231,20190222,114472000000,-497000000,260078000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2017,FY,20171231,20200221,141722000000,9195000000,253806000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2018,FY,20181231,20210225,158902000000,14824000000,253863000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2019,FY,20191231,20220224,139865000000,2924000000,237428000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2020,FY,20201231,20230223,94471000000,-5543000000,239790000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2021,FY,20211231,20240226,155606000000,15600000000,239535000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2022,FY,20221231,20250221,235717000000,35500000000,257709000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2023,FY,20231231,20260224,196913000000,21400000000,261632000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2024,FY,20241231,20260224,193414000000,17700000000,256938000000
93410,CVX,CHEVRON CORP,2911,Energy,10-K,2025,FY,20251231,20260224,184432000000,12300000000,324012000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2008,Q1,20080331,20090507,65946000000,5168000000,
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2008,Q2,20080630,20090806,82989000000,5975000000,
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2008,Q3,20080930,20091105,78867000000,7893000000,
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2009,Q1,20090331,20100505,36130000000,1837000000,159426000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2009,Q2,20090630,20100805,40205000000,1745000000,161201000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2009,Q3,20090930,20101105,46625000000,3831000000,162561000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2010,Q1,20100331,20110505,48179000000,4552000000,168932000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2010,Q2,20100630,20110804,53004000000,5409000000,171746000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2010,Q3,20100930,20111103,49718000000,3768000000,177199000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2011,Q1,20110331,20120503,60341000000,6211000000,194736000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2011,Q2,20110630,20120802,68948000000,7732000000,201717000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2011,Q3,20110930,20121106,64432000000,7829000000,204099000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2012,Q1,20120331,20130502,60705000000,6471000000,214890000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2012,Q2,20120630,20130807,62608000000,7210000000,219379000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2012,Q3,20120930,20131108,58044000000,5253000000,226864000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2013,Q1,20130331,20140502,56818000000,6178000000,237410000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2013,Q2,20130630,20140806,57369000000,5365000000,244048000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2013,Q3,20130930,20141107,58503000000,4950000000,247838000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2014,Q1,20140331,20150507,53265000000,4512000000,258238000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2014,Q2,20140630,20150805,57938000000,5665000000,262045000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2014,Q3,20140930,20151106,54679000000,5593000000,265431000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2015,Q1,20150331,20160505,34558000000,2567000000,269604000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2015,Q2,20150630,20160804,40357000000,571000000,266455000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2015,Q3,20150930,20161103,34315000000,2037000000,268449000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2016,Q1,20160331,20170504,23553000000,-725000000,263842000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2016,Q2,20160630,20170803,29282000000,-1470000000,261478000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2016,Q3,20160930,20171102,30140000000,1283000000,259863000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2017,Q1,20170331,20180503,33421000000,2682000000,259111000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2017,Q2,20170630,20180802,34480000000,1450000000,254599000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2017,Q3,20170930,20181108,36205000000,1952000000,255160000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2018,Q1,20180331,20190502,35968000000,3638000000,256442000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2018,Q2,20180630,20190807,40491000000,3409000000,257929000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2018,Q3,20180930,20191107,42105000000,4047000000,256606000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2019,Q1,20190331,20200506,34189000000,2649000000,256809000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2019,Q2,20190630,20200805,36323000000,4305000000,255878000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2019,Q3,20190930,20201105,34779000000,2580000000,256537000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2020,Q1,20200331,20210506,29705000000,3599000000,236677000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2020,Q2,20200630,20210805,15926000000,-8270000000,223403000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2020,Q3,20200930,20211104,23997000000,-207000000,223063000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2021,Q1,20210331,20220504,31076000000,1377000000,241645000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2021,Q2,20210630,20220804,36117000000,3082000000,242806000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2021,Q3,20210930,20221103,42552000000,6111000000,239948000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2022,Q1,20220331,20230504,52314000000,6259000000,249048000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2022,Q2,20220630,20230803,65372000000,11622000000,257936000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2022,Q3,20220930,20231102,63508000000,11231000000,259735000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2023,Q1,20230331,20240502,48842000000,6574000000,255886000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2023,Q2,20230630,20240807,47216000000,6010000000,251779000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2023,Q3,20230930,20241107,51922000000,6526000000,263927000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2024,Q1,20240331,20250508,46580000000,5501000000,261651000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2024,Q2,20240630,20250807,49574000000,4434000000,260644000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2024,Q3,20240930,20251106,48926000000,4487000000,259232000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2025,Q1,20250331,20260507,46101000000,3500000000,256397000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2025,Q2,20250630,20250807,44375000000,2490000000,250820000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2025,Q3,20250930,20251106,48169000000,3539000000,326501000000
93410,CVX,CHEVRON CORP,2911,Energy,10-Q,2026,Q1,20260331,20260507,47556000000,2210000000,329551000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2007,FY,20071231,20120224,169964000000,22208000000,
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2008,FY,20081231,20130226,179769000000,17410000000,797769000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2009,FY,20091231,20130226,154396000000,11025000000,781949000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2010,FY,20101231,20150807,128560000000,11644000000,748491000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2011,FY,20111231,20160603,110062000000,14151000000,718003000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2012,FY,20121231,20170224,112588000000,13641000000,684999000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2013,FY,20131231,20170224,113245000000,13057000000,663247000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2014,FY,20141231,20170224,117184000000,15233000000,653931000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2015,FY,20151231,20180223,117386000000,-6126000000,493071000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2016,FY,20161231,20190226,110171000000,7500000000,359122000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2017,FY,20171231,20190226,110968000000,-8484000000,369245000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2018,FY,20181231,20190226,113543000000,-22355000000,311072000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2019,FY,20191231,20220211,90221000000,-4979000000,265177000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2020,FY,20201231,20230425,58025000000,5704000000,256211000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2021,FY,20211231,20240202,56469000000,-6337000000,205378000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2022,FY,20221231,20250203,29139000000,336000000,188851000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2023,FY,20231231,20260129,35348000000,9482000000,173300000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2024,FY,20241231,20260129,38702000000,6556000000,123140000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-K,2025,FY,20251231,20260129,45855000000,8704000000,130169000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2008,Q2,20080630,20090803,46840000000,5072000000,
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2008,Q3,20080930,20091106,47234000000,4312000000,
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2009,Q1,20090331,20110225,14278000000,2829000000,
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2009,Q2,20090630,20110225,12943000000,2690000000,778168000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2009,Q3,20090930,20110225,12325000000,2493000000,787846000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2009,Q4,20091231,20110225,13112000000,3013000000,781949000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2010,Q1,20100331,20110506,36204000000,1945000000,777355000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2010,Q2,20100630,20110729,36928000000,3109000000,749930000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2010,Q3,20100930,20111108,35373000000,2055000000,758824000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2010,Q4,20101231,20110225,12814000000,4535000000,748491000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2011,Q1,20110331,20130226,13036000000,3433000000,727837000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2011,Q2,20110630,20130226,12440000000,3764000000,739130000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2011,Q3,20110930,20130226,12015000000,3224000000,737700000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2011,Q4,20111231,20130226,11577000000,3730000000,718003000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2012,Q1,20120331,20130508,35080000000,3034000000,707719000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2012,Q2,20120630,20130726,36397000000,3105000000,694121000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2012,Q3,20120930,20131101,36254000000,3491000000,698880000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2012,Q4,20121231,20130226,11770000000,4011000000,684999000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2013,Q1,20130331,20140512,34943000000,3527000000,670690000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2013,Q2,20130630,20140731,35059000000,3133000000,660541000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2013,Q3,20130930,20141104,35661000000,3191000000,661438000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2013,Q4,20131231,20150807,,3206000000,663247000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2014,Q1,20140331,20150504,33548000000,2999000000,652252000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2014,Q2,20140630,20150730,32260000000,3546000000,651869000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2014,Q3,20140930,20151102,32107000000,3536000000,650021000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2014,Q4,20141231,20160603,,5152000000,653931000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2015,Q1,20150331,20170224,2866000000,-13573000000,617631000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2015,Q2,20150630,20170224,2690000000,-1360000000,610926000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2015,Q3,20150930,20170224,2660000000,2506000000,581310000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2015,Q4,20151231,20170224,2585000000,6301000000,493071000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2016,Q1,20160331,20170505,27845000000,228000000,462193000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2016,Q2,20160630,20170728,33494000000,2908000000,401461000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2016,Q3,20160930,20171030,29266000000,2027000000,387694000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2016,Q4,20161231,20170224,2649000000,3667000000,359122000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2017,Q1,20170331,20180501,26881000000,-83000000,351643000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2017,Q2,20170630,20180727,29097000000,1057000000,355473000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2017,Q3,20170930,20181030,30662000000,1360000000,378038000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2017,Q4,20171231,20190226,,-10818000000,369245000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2018,Q1,20180331,20190430,27788000000,-1147000000,358109000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2018,Q2,20180630,20190731,29162000000,800000000,342769000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2018,Q3,20180930,20191030,23392000000,-22769000000,311691000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2018,Q4,20181231,20200224,,761000000,311072000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2019,Q1,20190331,20200429,22202000000,3588000000,315082000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2019,Q2,20190630,20200729,23414000000,127000000,312109000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2019,Q3,20190930,20201028,23360000000,-9423000000,263009000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2019,Q4,20191231,20200224,,728000000,265177000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2020,Q1,20200331,20220211,18791000000,6199000000,262021000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2020,Q2,20200630,20220211,16048000000,-1987000000,256487000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2020,Q3,20200930,20220211,17866000000,-1144000000,254315000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2020,Q4,20201231,20220211,20264000000,2636000000,256211000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2021,Q1,20210331,20230425,12009000000,-2817000000,245164000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2021,Q2,20210630,20230425,13016000000,-1207000000,237559000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2021,Q3,20210930,20230425,13474000000,1540000000,237133000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2021,Q4,20211231,20230425,14868000000,-3853000000,205378000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2022,Q1,20220331,20240202,11910000000,-1136000000,191961000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2022,Q2,20220630,20240202,13361000000,-882000000,185540000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2022,Q3,20220930,20240202,13826000000,161000000,180877000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2022,Q4,20221231,20240202,16045000000,2197000000,188851000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2023,Q1,20230331,20250203,7044000000,7508000000,164472000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2023,Q2,20230630,20250203,7907000000,33000000,163006000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2023,Q3,20230930,20250203,8461000000,352000000,156662000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2023,Q4,20231231,20250203,8547000000,1589000000,173300000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2024,Q1,20240331,20250203,8076000000,1539000000,163942000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2024,Q2,20240630,20250203,8223000000,1266000000,123190000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2024,Q3,20240930,20250203,8943000000,1852000000,126698000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2024,Q4,20241231,20250203,9879000000,1899000000,123140000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2025,Q1,20250331,20260421,9935000000,1978000000,124123000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2025,Q2,20250630,20250721,11023000000,2028000000,125256000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2025,Q3,20250930,20251021,12181000000,2157000000,128243000000
40545,GE,GENERAL ELECTRIC CO,3600,Industrials,10-Q,2026,Q1,20260331,20260421,12392000000,1904000000,128445000000
12927,BA,BOEING CO,3721,Industrials,10-K,2007,FY,20071231,20100208,66387000000,4074000000,
12927,BA,BOEING CO,3721,Industrials,10-K,2008,FY,20081231,20110209,60909000000,2672000000,53779000000
12927,BA,BOEING CO,3721,Industrials,10-K,2009,FY,20091231,20120209,68281000000,1312000000,62053000000
12927,BA,BOEING CO,3721,Industrials,10-K,2010,FY,20101231,20130211,64306000000,3307000000,68565000000
12927,BA,BOEING CO,3721,Industrials,10-K,2011,FY,20111231,20140214,68735000000,4018000000,79986000000
12927,BA,BOEING CO,3721,Industrials,10-K,2012,FY,20121231,20150212,81698000000,3900000000,88896000000
12927,BA,BOEING CO,3721,Industrials,10-K,2013,FY,20131231,20160210,86623000000,4585000000,92663000000
12927,BA,BOEING CO,3721,Industrials,10-K,2014,FY,20141231,20170208,90762000000,5446000000,92921000000
12927,BA,BOEING CO,3721,Industrials,10-K,2015,FY,20151231,20180212,96114000000,5176000000,94408000000
12927,BA,BOEING CO,3721,Industrials,10-K,2016,FY,20161231,20190208,93496000000,5034000000,89997000000
12927,BA,BOEING CO,3721,Industrials,10-K,2017,FY,20171231,20200131,94005000000,8458000000,112362000000
12927,BA,BOEING CO,3721,Industrials,10-K,2018,FY,20181231,20200131,101127000000,10460000000,117359000000
12927,BA,BOEING CO,3721,Industrials,10-K,2019,FY,20191231,20200131,76559000000,-636000000,133625000000
12927,BA,BOEING CO,3721,Industrials,10-K,2020,FY,20201231,20230127,58158000000,-11873000000,152136000000
12927,BA,BOEING CO,3721,Industrials,10-K,2021,FY,20211231,20240131,62286000000,-4202000000,138552000000
12927,BA,BOEING CO,3721,Industrials,10-K,2022,FY,20221231,20250203,66608000000,-4935000000,137100000000
12927,BA,BOEING CO,3721,Industrials,10-K,2023,FY,20231231,20260130,77794000000,-2222000000,137012000000
12927,BA,BOEING CO,3721,Industrials,10-K,2024,FY,20241231,20260130,66517000000,-11817000000,156363000000
12927,BA,BOEING CO,3721,Industrials,10-K,2025,FY,20251231,20260130,89463000000,2235000000,168235000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2008,Q2,20080630,20090722,16962000000,852000000,
12927,BA,BOEING CO,3721,Industrials,10-Q,2008,Q3,20080930,20091021,15293000000,695000000,
12927,BA,BOEING CO,3721,Industrials,10-Q,2009,Q1,20090331,20110209,16502000000,610000000,
12927,BA,BOEING CO,3721,Industrials,10-Q,2009,Q2,20090630,20110209,17154000000,998000000,57712000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2009,Q3,20090930,20110209,16688000000,-1564000000,58667000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2009,Q4,20091231,20110209,17937000000,1268000000,62053000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2010,Q1,20100331,20120209,15216000000,519000000,62970000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2010,Q2,20100630,20120209,15573000000,787000000,63755000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2010,Q3,20100930,20120209,16967000000,837000000,65222000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2010,Q4,20101231,20120209,16550000000,1164000000,68565000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2011,Q1,20110331,20130211,14910000000,586000000,68760000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2011,Q2,20110630,20130211,16543000000,941000000,72119000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2011,Q3,20110930,20130211,17727000000,1098000000,74163000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2011,Q4,20111231,20130211,19555000000,1393000000,79986000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2012,Q1,20120331,20140214,19383000000,923000000,80205000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2012,Q2,20120630,20140214,20005000000,967000000,81595000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2012,Q3,20120930,20140214,20008000000,1032000000,83654000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2012,Q4,20121231,20140214,22302000000,978000000,88896000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2013,Q1,20130331,20150212,18893000000,1106000000,90447000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2013,Q2,20130630,20150212,21815000000,1088000000,92091000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2013,Q3,20130930,20150212,22130000000,1158000000,94633000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2013,Q4,20131231,20150212,23785000000,1233000000,92663000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2014,Q1,20140331,20160210,20465000000,965000000,91575000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2014,Q2,20140630,20160210,22045000000,1653000000,92737000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2014,Q3,20140930,20160210,23784000000,1362000000,92653000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2014,Q4,20141231,20160210,24468000000,1466000000,92921000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2015,Q1,20150331,20170208,22149000000,1336000000,97775000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2015,Q2,20150630,20170208,24543000000,1110000000,98102000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2015,Q3,20150930,20170208,25849000000,1704000000,98998000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2015,Q4,20151231,20170208,23573000000,1026000000,94408000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2016,Q1,20160331,20180212,22632000000,1219000000,91547000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2016,Q2,20160630,20180212,24755000000,-234000000,89609000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2016,Q3,20160930,20180212,23898000000,2279000000,88950000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2016,Q4,20161231,20180212,23286000000,1631000000,89997000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2017,Q1,20170331,20190208,21961000000,1579000000,89673000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2017,Q2,20170630,20190208,23051000000,1749000000,90036000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2017,Q3,20170930,20190208,24223000000,1810000000,91007000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2017,Q4,20171231,20190208,24770000000,3320000000,112362000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2018,Q1,20180331,20200131,23382000000,2477000000,113549000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2018,Q2,20180630,20200131,24258000000,2196000000,113195000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2018,Q3,20180930,20200131,25146000000,2363000000,114659000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2018,Q4,20181231,20200131,28341000000,3424000000,117359000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2019,Q1,20190331,20210201,22917000000,2149000000,120209000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2019,Q2,20190630,20210201,15751000000,-2942000000,126261000000
12927,BA,BOEING CO,3721,Industrials,10-Q,2019,Q3,20190930,20210201,19980000000,1167000000,132598000000
